  province;red;green;blue;x;x
1959;104;44;81;1959;x
1960;198;14;175;1960;x
1961;206;209;33;1961;x
1962;216;175;5;1962;x
1963;16;73;23;1963;x
1964;115;8;120;1964;x
1965;173;105;150;1965;x
1966;87;25;253;1966;x
1967;216;150;107;1967;x
1968;213;221;238;1968;x
1969;238;176;122;1969;x
1970;233;59;20;1970;x
1971;190;147;12;1971;x
1972;165;225;86;1972;x
1973;65;13;82;1973;x
1974;161;174;106;1974;x
1975;149;117;63;1975;x
1976;61;31;45;1976;x
1977;206;238;118;1977;x
1978;218;155;184;1978;x
1979;4;6;80;1979;x
1980;40;14;204;1980;x
1981;159;21;231;1981;x
1982;32;190;249;1982;x
1983;32;123;163;1983;x
1984;87;10;123;1984;x
1985;123;101;218;1985;x
1986;78;189;94;1986;x
1987;79;239;183;1987;x
1988;78;162;199;1988;x
1989;56;210;186;1989;x
1990;93;170;117;1990;x
1991;165;225;86;1991;x
1992;223;59;20;1992;x
1993;17;81;198;1993;x
1994;106;203;135;1994;x
1995;152;198;60;1995;x
1996;32;154;117;1996;x
1997;41;172;24;1997;x
1998;233;59;20;1998;x
1999;238;195;187;1999;x
2000;65;141;129;2000;x
2001;99;185;13;2001;x
2002;145;108;187;2002;x
2003;171;91;125;2003;X
2004;54;1;173;2004;x
2005;5;237;154;2005;x
2006;80;123;224;2006;x
2007;98;31;8;2007;x
2008;190;105;142;2008;x
2009;115;209;236;2009;x
2010;75;245;65;2010;x
2011;230;19;142;2011;x
2012;69;28;236;107;x
2013;253;78;169;2013;x
2014;232;18;9;2014;x
2015;218;155;184;2015;x
2016;138;60;243;2016;x
2017;118;189;208;2017;x
2018;71;195;119;2018;x
2019;108;107;211;2019;x
2020;233;218;32;2020;x
2021;129;231;244;2021;x
2022;234;230;76;2022;x
2023;95;119;247;2023;x
2024;100;144;149;2024;x
2025;174;213;146;2025;x
2026;159;12;181;2026;x
2027;127;23;249;2027;x
2028;8;229;82;2028;x
2029;96;189;6;2029;x
2030;42;85;44;2030;x
2031;157;245;67;2031;x
2032;240;69;61;2032;x
2033;237;1;7;2033;x
2034;70;165;247;2034;x
2035;215;155;30;2035;x
2036;251;78;199;2036;x
2037;87;107;239;2037;x
2038;245;104;200;2038;x
2039;221;93;166;2039;x
2040;233;205;111;2040;x
2041;42;157;214;2041;x
2042;185;37;131;2042;x
2043;58;42;199;2043;x
2044;141;35;37;2044;x
2045;255;1;173;2045;x
2046;189;224;201;2046;x
2047;209;103;110;2047;x
2048;127;58;107;LastKangsun;x
2049;73;18;169;Khurda;x
2050;156;13;214;First   Kahkan;x
2051;5;92;68;2051;x
2052;140;169;62;2052;x
2053;120;104;6;2053;x
2054;229;56;196;2054;x
2055;18;76;50;2055;x
2056;131;28;190;2056;x
2057;151;197;29;2057;x
2058;59;56;222;2058;x
2059;149;161;58;2059;x
2060;122;160;115;2060;x
2061;100;221;250;2061;x
2062;133;2;108;2062;x
2063;119;66;228;2063;x
2064;236;79;193;2064;x
2065;29;246;254;2065;x
2066;245;82;46;2066;x
2067;104;249;129;2067;x
2068;19;83;243;2068;x
2069;44;99;113;2069;x
2070;2;240;56;2070;x
2071;111;45;6;2071;x
2072;111;127;170;2072;x
2073;202;2;177;2073;x
2074;229;22;16;2074;x
2075;185;148;150;2075;x
2076;126;195;230;2076;x
2077;6;15;49;2077;x
2078;189;135;96;2078;x
2079;133;44;228;2079;x
2080;85;24;93;2080;x
2081;124;121;5;2081;x
2082;20;238;180;2082;x
2083;196;220;121;2083;x
2084;127;251;202;2084;x
2085;186;171;40;2085;x
2086;13;141;211;2086;x
2087;78;120;153;2087;x
2088;182;148;41;2088;x
2089;106;255;102;2089;x
2090;92;122;179;2090;x
2091;113;160;169;2091;x
2092;102;189;224;2092;x
2093;43;96;178;2093;x
2094;92;22;233;2094;x
2095;141;245;234;2095;x
2096;245;18;211;2096;x
2097;188;199;98;2097;x
2098;52;8;98;2098;x
2099;91;121;122;2099;x
2100;160;171;121;2100;x
2101;14;228;197;2101;x
2102;182;221;166;2102;x
2103;89;124;202;2103;x
2104;9;55;0;2104;x
2105;114;196;18;2105;x
2106;99;174;117;2106;x
2107;15;97;125;2107;x
2108;2;157;131;2108;x
2109;92;117;53;2109;x
2110;249;89;92;2110;x
2111;32;154;201;2111;x
2112;75;174;253;2112;x
2113;128;253;86;2113;x
2114;25;16;29;2114;x
2115;196;81;102;2115;x
2116;34;220;171;2116;x
2117;167;95;149;2117;x
2118;193;47;198;2118;x
2119;74;142;192;2119;x
2120;141;82;209;2120;x
2121;147;5;107;2121;x
2122;88;63;151;2122;x
2123;24;128;100;2123;x
2124;54;120;120;2124;x
2125;198;215;16;2125;x
2126;180;240;219;2126;x
2127;141;152;189;2127;x
2128;156;150;70;2128;x
2129;107;43;166;2129;x
2130;90;165;42;2130;x
2131;149;38;157;2131;x
2132;73;126;28;2132;x
2133;206;57;118;2133;x
2134;129;105;255;2134;x
2135;123;193;138;2135;x
2136;139;185;115;2136;x
2137;60;99;247;2137;x
2138;84;129;216;2138;x
2139;12;74;234;2139;x
2140;38;174;113;2140;x
2141;102;200;176;2141;x
2142;178;44;37;2142;x
2143;189;245;49;2143;x
2144;200;55;184;2144;x
2145;118;162;49;2145;x
2146;127;39;177;2146;x
2147;21;56;93;2147;x
2148;19;202;32;2148;x
2149;144;70;253;2149;x
2150;247;31;183;2150;x
2151;247;146;199;2151;x
2152;187;226;75;2152;x
2153;32;31;72;2153;x
2154;83;147;151;2154;x
2155;179;54;12;2155;x
2156;18;66;48;2156;x
2157;34;36;7;2157;x
2158;19;204;219;2158;x
2159;34;101;203;2159;x
2160;85;116;19;2160;x
2161;105;21;32;2161;x
2162;147;193;25;2162;x
2163;21;1;132;2163;x
2164;66;169;221;2164;x
2165;39;66;224;2165;x
2166;36;188;150;2166;x
2167;186;109;32;2167;x
2168;133;163;152;2168;x
2169;81;13;16;2169;x
2170;186;131;232;2170;x
2171;87;1;51;2171;x
2172;198;103;126;2172;x
2173;169;202;18;2173;x
2174;78;187;14;2174;x
2175;83;53;221;2175;x
2176;112;117;126;2176;x
2177;40;147;86;2177;x
2178;239;38;110;2178;x
2179;42;128;234;2179;x
2180;141;191;249;2180;x
2181;174;123;47;2181;x
2182;24;200;11;2182;x
2183;171;241;216;2183;x
2184;160;244;18;2184;x
2185;64;86;12;2185;x
2186;95;176;5;2186;x
2187;189;99;13;2187;x
2188;201;36;227;2188;x
2189;218;160;233;2189;x
2190;161;188;230;2190;x
2191;114;220;170;2191;x
2192;174;37;154;2192;x
2193;165;114;243;2193;x
2194;8;153;9;2194;x
2195;95;198;213;2195;x
2196;215;110;100;2196;x
2197;69;249;44;2197;x
2198;118;94;175;2198;x
2199;245;30;55;2199;x
2200;147;228;102;2200;x
2201;96;191;53;2201;x
2202;91;110;173;2202;x
2203;183;73;165;2203;x
2204;85;83;107;2204;x
2205;222;44;140;2205;x
2206;126;104;226;2206;x
2207;100;206;96;2207;x
2208;224;61;184;2208;x
2209;173;208;194;2209;x
2210;129;118;99;2210;x
2211;151;161;244;2211;x
2212;209;225;82;2212;x
2213;195;119;209;2213;x
2214;17;31;69;2214;x
2215;220;182;134;2215;x
2216;250;240;95;2216;x
2217;36;111;181;2217;x
2218;148;116;123;2218;x
2219;211;154;178;2219;x
2220;85;121;118;2220;x
2221;4;233;46;Last Kahkan;x
2222;203;24;61;Yokuda;x
2223;239;29;158;Yokuda;x
2224;13;112;254;Yokuda;x
2225;25;32;241;Yokuda;x
2226;213;108;75;Yokuda;x
2227;100;251;97;First Mihuang;x
2228;39;125;131;2228;x
2229;137;142;46;2229;x
2230;193;205;179;2230;x
2231;45;1;245;2231;x
2232;141;123;248;2232;x
2233;1;27;84;2233;x
2234;43;42;28;2234;x
2235;39;153;60;2235;x
2236;103;128;36;2236;x
2237;41;16;31;2237;x
2238;181;58;185;2238;x
2239;208;120;144;2239;x
2240;26;136;98;2240;x
2241;44;135;246;2241;x
2242;158;226;42;2242;x
2243;104;188;42;2243;x
2244;159;185;105;2244;x
2245;254;247;34;2245;x
2246;191;128;203;2246;x
2247;119;42;217;2247;x
2248;233;163;168;2248;x
2249;2;55;137;2249;x
2250;174;183;187;2250;x
2251;101;0;145;2251;x
2252;247;237;63;2252;x
2253;58;128;246;2253;x
2254;141;255;114;2254;x
2255;187;61;233;2255;x
2256;216;47;218;2256;x
2257;142;88;44;2257;x
2258;175;8;239;2258;x
2259;110;171;116;2259;x
2260;135;8;18;2260;x
2261;178;94;223;2261;x
2262;211;38;8;2262;x
2263;179;103;168;2263;x
2264;57;91;153;2264;x
2265;209;80;89;2265;x
2266;96;121;143;2266;x
2267;5;56;182;2267;x
2268;137;99;97;2268;x
2269;19;247;61;2269;x
2270;108;177;66;2270;x
2271;70;28;34;2271;x
2272;56;214;135;2272;x
2273;211;223;40;2273;x
2274;25;181;12;2274;x
2275;51;37;67;2275;x
2276;161;180;162;2276;x
2277;1;239;123;2277;x
2278;200;228;145;2278;x
2279;120;23;175;2279;x
2280;78;53;76;2280;x
2281;230;57;243;2281;x
2282;28;80;167;2282;x
2283;61;133;217;2283;x
2284;211;76;246;2284;x
2285;110;58;87;2285;x
2286;54;143;50;2286;x
2287;18;224;164;2287;x
2288;203;219;14;2288;x
2289;28;48;217;2289;x
2290;44;10;102;2290;x
2291;181;126;175;2291;x
2292;46;74;12;2292;x
2293;255;12;233;2293;x
2294;73;195;53;2294;x
2295;205;198;61;2295;x
2296;54;60;108;2296;x
2297;71;177;69;2297;x
2298;177;205;145;2298;x
2299;101;136;42;2299;x
2300;27;230;77;2300;x
2301;190;74;213;2301;x
2302;193;164;126;2302;x
2303;244;213;116;2303;x
2304;210;83;185;2304;x
2305;8;2;124;2305;x
2306;137;251;57;2306;x
2307;170;135;178;2307;x
2308;78;209;65;2308;x
2309;176;176;146;2309;x
2310;42;124;31;2310;x
2311;209;48;177;2311;x
2312;15;30;197;2312;x
2313;140;132;157;2313;x
2314;30;61;126;2314;x
2315;128;128;48;2315;x
2316;52;6;28;2316;x
2317;161;114;158;2317;x
2318;25;102;156;2318;x
2319;156;17;243;2319;x
2320;140;61;112;2320;x
2321;62;3;57;Last Mihuang;x
2322;99;46;46;First Astrallah;x
2323;212;62;88;2323;x
2324;213;216;27;2324;x
2325;253;240;26;2325;x
2326;71;135;135;2326;x
2327;218;67;105;2327;x
2328;112;36;12;2328;x
2329;179;182;241;2329;x
2330;253;254;157;2330;x
2331;90;223;216;2331;x
2332;49;196;154;2332;x
2333;127;88;151;2333;x
2334;215;66;77;2334;x
2335;35;159;152;2335;x
2336;26;73;240;2336;x
2337;13;241;176;2337;x
2338;182;103;50;2338;x
2339;157;187;183;2339;x
2340;79;118;42;2340;x
2341;126;226;237;2341;x
2342;246;191;216;2342;x
2343;14;83;41;2343;x
2344;114;255;14;2344;x
2345;105;203;19;2345;x
2346;123;228;185;2346;x
2347;237;74;171;2347;x
2348;246;107;222;2348;x
2349;19;92;93;2349;x
2350;235;202;244;2350;x
2351;65;52;249;2351;x
2352;51;65;44;2352;x
2353;195;81;69;2353;x
2354;235;234;116;2354;x
2355;210;128;5;2355;x
2356;11;16;108;2356;x
2357;8;162;11;2357;x
2358;9;224;203;2358;x
2359;81;255;117;2359;x
2360;194;180;40;2360;x
2361;51;170;138;2361;x
2362;102;176;208;2362;x
2363;34;41;56;2363;x
2364;99;32;149;2364;x
2365;138;205;72;2365;x
2366;187;196;129;2366;x
2367;74;140;16;2367;x
2368;220;1;8;2368;x
2369;211;202;226;2369;x
2370;90;170;242;2370;x
2371;140;71;200;2371;x
2372;62;45;200;2372;x
2373;234;165;152;2373;x
2374;64;221;97;2374;x
2375;8;202;179;2375;x
2376;53;177;120;2376;x
2377;194;81;228;2377;x
2378;214;102;148;2378;x
2379;102;36;123;2379;x
2380;207;19;14;2380;x
2381;187;30;133;2381;x
2382;212;67;10;2382;x
2383;152;121;240;2383;x
2384;170;97;194;2384;x
2385;28;95;233;2385;x
2386;219;219;215;2386;x
2387;234;180;67;2387;x
2388;238;235;145;2388;x
2389;253;230;158;2389;x
2390;208;58;67;2390;x
2391;54;188;23;2391;x
2392;100;210;19;2392;x
2393;236;213;238;2393;x
2394;248;171;146;2394;x
2395;29;200;249;2395;x
2396;161;65;39;2396;x
2397;96;217;51;2397;x
2398;233;179;216;2398;x
2399;37;63;202;2399;x
2400;235;140;201;2400;x
2401;172;105;196;2401;x
2402;75;93;85;2402;x
2403;223;7;69;2403;x
2404;248;215;243;2404;x
2405;48;216;243;2405;x
2406;35;200;128;2406;x
2407;144;73;45;2407;x
2408;172;186;123;2408;x
2409;22;73;67;2409;x
2410;26;86;58;2410;x
2411;95;1;235;2411;x
2412;101;74;1;2412;x
2413;235;208;120;2413;x
2414;5;11;41;2414;x
2415;58;247;27;2415;x
2416;175;187;137;2416;x
2417;32;178;183;2417;x
2418;59;175;83;2418;x
2419;237;176;234;2419;x
2420;214;107;137;2420;x
2421;1;24;35;2421;x
2422;183;255;107;2422;x
2423;59;117;33;2423;x
2424;47;177;226;2424;x
2425;100;195;134;2425;x
2426;150;142;57;2426;x
2427;48;48;48;Wasteland 2427;x
2428;10;18;188;2428;x
2429;96;210;36;2429;x
2430;199;69;56;2430;x
2431;75;115;217;2431;x
2432;120;97;17;2432;x
2433;139;114;21;2433;x
2434;81;247;154;2434;x
2435;90;221;24;2435;x
2436;242;116;247;2436;x
2437;199;145;27;2437;x
2438;184;132;173;2438;x
2439;211;51;148;2439;x
2440;77;75;174;2440;x
2441;53;36;17;2441;x
2442;175;94;123;2442;x
2443;2;97;245;2443;x
2444;232;62;128;2444;x
2445;9;209;85;2445;x
2446;252;97;45;2446;x
2447;216;93;79;2447;x
2448;128;223;52;2448;x
2449;50;246;95;2449;x
2450;156;246;112;2450;x
2451;10;36;235;2451;x
2452;250;186;222;2452;x
2453;27;170;182;2453;x
2454;90;213;212;2454;x
2455;190;56;34;2455;x
2456;21;141;143;2456;x
2457;213;15;156;2457;x
2458;62;149;137;2458;x
2459;161;127;132;2459;x
2460;96;108;30;2460;x
2461;76;175;177;2461;x
2462;149;146;27;2462;x
2463;5;91;70;2463;x
2464;121;218;162;2464;x
2465;168;17;225;2465;x
2466;214;209;35;2466;x
2467;188;94;95;2467;x
2468;169;242;50;2468;x
2469;21;131;127;2469;x
2470;149;67;177;2470;x
2471;244;36;86;2471;x
2472;254;1;113;2472;x
2473;33;197;70;2473;x
2474;219;142;189;2474;x
2475;92;2;94;2475;x
2476;91;132;197;2476;x
2477;105;155;210;2477;x
2478;39;171;192;2478;x
2479;44;22;36;2479;x
2480;71;240;48;2480;x
2481;178;137;157;2481;x
2482;167;140;109;2482;x
2483;104;110;255;2483;x
2484;147;224;87;2484;x
2485;11;117;82;2485;x
2486;9;112;106;2486;x
2487;226;66;197;2487;x
2488;233;46;149;2488;x
2489;203;164;194;2489;x
2490;192;92;12;2490;x
2491;241;198;116;2491;x
2492;238;79;239;2492;x
2493;83;198;193;2493;x
2494;61;68;176;2494;x
2495;220;198;153;2495;x
2496;88;238;198;2496;x
2497;213;233;169;2497;x
2498;3;251;125;2498;x
2499;162;66;111;2499;x
2500;34;147;242;2500;x
2501;253;116;193;2501;x
2502;6;29;235;2502;x
2503;253;181;147;2503;x
2504;60;0;61;2504;x
2505;185;149;6;2505;x
2506;115;2;127;2506;x
2507;22;80;102;2507;x
2508;1;191;116;2508;x
2509;79;209;27;2509;x
2510;86;51;234;2510;x
2511;248;198;85;2511;x
2512;235;204;19;2512;x
2513;170;228;142;2513;x
2514;83;130;62;2514;x
2515;83;201;49;2515;x
2516;234;132;162;2516;x
2517;139;190;36;2517;x
2518;27;88;165;2518;x
2519;187;246;190;2519;x
2520;223;228;36;2520;x
2521;155;116;47;2521;x
2522;177;118;63;2522;x
2523;112;65;202;2523;x
2524;145;248;199;2524;x
2525;4;31;159;2525;x
2526;31;198;34;2526;x
2527;123;3;3;Last Astrallah;x
2528;225;247;226;First Krishan;x
2529;139;110;46;2529;x
2530;118;220;237;2530;x
2531;196;94;64;2531;x
2532;1;72;76;2532;x
2533;57;28;109;2533;x
2534;137;8;120;2534;x
2535;198;79;30;2535;x
2536;159;60;30;2536;x
2537;170;233;26;2537;x
2538;229;15;162;2538;x
2539;61;92;11;2539;x
2540;147;32;47;2540;x
2541;112;59;10;2541;x
2542;57;67;174;2542;x
2543;6;176;43;2543;x
2544;72;99;246;2544;x
2545;28;131;191;2545;x
2546;133;226;148;2546;x
2547;162;102;228;2547;x
2548;207;15;194;2548;x
2549;62;168;169;2549;x
2550;123;28;208;2550;x
2551;163;63;222;2551;x
2552;188;180;56;2552;x
2553;185;48;225;2553;x
2554;6;62;198;2554;x
2555;209;12;132;2555;x
2556;211;132;250;2556;x
2557;29;83;51;2557;x
2558;97;30;27;2558;x
2559;19;229;48;2559;x
2560;218;63;224;2560;x
2561;235;4;63;2561;x
2562;40;108;110;2562;x
2563;163;238;103;2563;x
2564;182;86;47;2564;x
2565;54;115;119;2565;x
2566;243;227;167;2566;x
2567;92;240;203;2567;x
2568;199;47;141;2568;x
2569;135;209;242;2569;x
2570;72;99;6;2570;x
2571;186;156;196;2571;x
2572;42;172;147;2572;x
2573;176;140;219;2573;x
2574;127;204;59;2574;x
2575;221;149;87;2575;x
2576;66;140;152;2576;x
2577;245;38;148;2577;x
2578;41;147;216;2578;x
2579;31;219;137;2579;x
2580;60;223;57;2580;x
2581;227;245;59;2581;x
2582;134;174;5;2582;x
2583;3;39;255;2583;x
2584;161;186;108;2584;x
2585;167;220;55;2585;x
2586;28;222;93;2586;x
2587;219;3;51;2587;x
2588;34;90;155;2588;x
2589;241;21;46;2589;x
2590;7;142;52;2590;x
2591;125;41;220;2591;x
2592;203;35;95;2592;x
2593;152;157;47;2593;x
2594;152;45;236;2594;x
2595;223;48;173;2595;x
2596;239;18;145;2596;x
2597;190;51;100;2597;x
2598;222;220;232;2598;x
2599;254;187;49;2599;x
2600;97;218;96;2600;x
2601;141;123;155;2601;x
2602;104;200;248;2602;x
2603;174;34;49;2603;x
2604;54;221;8;2604;x
2605;159;25;57;2605;x
2606;132;147;64;2606;x
2607;238;63;56;2607;x
2608;162;158;102;2608;x
2609;199;23;61;2609;x
2610;182;140;117;2610;x
2611;41;182;183;2611;x
2612;101;101;94;2612;x
2613;88;186;178;Last  Krishan;x
2614;98;31;196;First Kamal;x
2615;4;72;169;2615;x
2616;237;154;7;2616;x
2617;99;37;221;2617;x
2618;128;225;18;2618;x
2619;23;92;124;2619;x
2620;98;199;218;2620;x
2621;65;192;209;2621;x
2622;45;126;92;2622;x
2623;116;40;82;2623;x
2624;183;242;59;2624;x
2625;230;166;100;2625;x
2626;247;236;11;2626;x
2627;6;226;182;2627;x
2628;61;218;203;2628;x
2629;105;21;225;2629;x
2630;204;125;71;2630;x
2631;211;69;216;2631;x
2632;213;123;25;2632;x
2633;191;90;230;2633;x
2634;147;248;159;2634;x
2635;173;77;10;2635;x
2636;238;174;141;2636;x
2637;45;18;6;2637;x
2638;19;90;179;2638;x
2639;101;208;247;2639;x
2640;165;91;124;2640;x
2641;179;124;136;2641;x
2642;185;105;17;2642;x
2643;87;68;139;2643;x
2644;71;217;175;2644;x
2645;151;232;181;2645;x
2646;250;252;246;2646;x
2647;39;53;134;2647;x
2648;241;243;118;2648;x
2649;174;57;160;2649;x
2650;238;55;245;2650;x
2651;1;146;79;2651;x
2652;221;219;126;2652;x
2653;218;35;116;2653;x
2654;169;76;33;2654;x
2655;104;31;50;2655;x
2656;224;136;187;2656;x
2657;89;215;39;2657;x
2658;227;242;113;2658;x
2659;101;62;97;2659;x
2660;74;240;180;2660;x
2661;39;35;71;2661;x
2662;165;173;31;2662;x
2663;29;22;193;2663;x
2664;71;44;92;2664;x
2665;186;28;254;2665;x
2666;242;137;249;2666;x
2667;165;65;7;2667;x
2668;148;15;146;2668;x
2669;49;81;150;2669;x
2670;81;122;51;2670;x
2671;251;5;88;2671;x
2672;216;184;73;2672;x
2673;114;194;51;2673;x
2674;63;57;120;2674;x
2675;181;138;126;2675;x
2676;20;32;182;2676;x
2677;55;85;198;2677;x
2678;221;55;68;2678;x
2679;207;52;52;2679;x
2680;113;82;110;2680;x
2681;152;253;236;2681;x
2682;177;200;200;2682;x
2683;70;105;250;2683;x
2684;162;17;82;2684;x
2685;126;247;183;2685;x
2686;176;237;83;2686;x
2687;185;115;179;2687;x
2688;172;107;110;2688;x
2689;150;246;113;2689;x
2690;186;113;49;2690;x
2691;172;113;139;2691;x
2692;222;28;123;2692;x
2693;52;136;92;2693;x
2694;188;254;241;2694;x
2695;67;166;187;2695;x
2696;209;82;135;2696;x
2697;152;213;91;2697;x
2698;188;99;32;2698;x
2699;228;235;137;2699;x
2700;9;227;17;2700;x
2701;213;3;227;2701;x
2702;151;51;243;2702;x
2703;234;213;139;2703;x
2704;38;72;57;2704;x
2705;150;223;102;2705;x
2706;158;242;19;2706;x
2707;56;73;33;2707;x
2708;66;220;71;2708;x
2709;172;217;122;2709;x
2710;225;88;41;2710;x
2711;180;243;178;2711;x
2712;14;20;162;2712;x
2713;83;37;147;2713;x
2714;199;145;200;2714;x
2715;238;143;178;2715;x
2716;191;191;166;2716;x
2717;206;250;51;2717;x
2718;149;144;242;2718;x
2719;123;122;185;2719;x
2720;97;160;244;2720;x
2721;9;105;235;2721;x
2722;161;197;205;2722;x
2723;214;92;126;2723;x
2724;21;243;194;2724;x
2725;11;19;194;2725;x
2726;62;204;246;2726;x
2727;205;18;238;2727;x
2728;197;127;80;2728;x
2729;101;89;130;2729;x
2730;161;41;165;2730;x
2731;137;62;185;2731;x
2732;61;183;80;2732;x
2733;176;16;227;2733;x
2734;97;133;18;last Kamal;x
2735;226;226;129;First onkey isles;x
2736;196;228;35;2736;x
2737;131;189;94;2737;x
2738;5;67;216;2738;x
2739;118;152;0;2739;x
2740;111;50;125;2740;x
2741;98;182;198;2741;x
2742;186;213;110;2742;x
2743;126;16;53;2743;x
2744;109;165;112;2744;x
2745;210;36;187;2745;x
2746;89;33;185;2746;x
2747;225;88;133;2747;x
2748;25;1;65;2748;x
2749;97;141;84;2749;x
2750;148;41;32;2750;x
2751;243;229;245;2751;x
2752;176;241;32;2752;x
2753;114;246;68;2753;x
2754;103;52;54;2754;x
2755;1;162;191;2755;x
2756;87;93;179;2756;x
2757;55;38;22;2757;x
2758;177;224;224;2758;x
2759;247;115;188;2759;x
2760;172;126;21;2760;x
2761;227;168;169;2761;x
2762;61;32;67;2762;x
2763;40;172;189;2763;x
2764;32;61;32;2764;x
2765;222;147;129;2765;x
2766;65;183;234;2766;x
2767;78;29;10;2767;x
2768;219;98;43;2768;x
2769;152;216;67;2769;x
2770;110;121;91;2770;x
2771;149;90;14;2771;x
2772;215;75;86;2772;x
2773;216;191;35;2773;x
2774;52;220;111;2774;x
2775;200;22;215;2775;x
2776;120;111;109;2776;x
2777;240;170;94;2777;x
2778;223;211;70;2778;x
2779;183;73;215;2779;x
2780;230;175;101;2780;x
2781;152;193;182;2781;x
2782;3;106;141;2782;x
2783;39;31;25;2783;x
2784;153;144;193;2784;x
2785;57;147;85;2785;x
2786;41;75;145;2786;x
2787;33;2;41;2787;x
2788;140;32;21;2788;x
2789;231;14;23;2789;x
2790;122;151;121;2790;x
2791;161;178;194;2791;x
2792;26;136;10;2792;x
2793;8;238;29;2793;x
2794;132;181;127;2794;x
2795;133;72;144;2795;x
2796;108;17;65;2796;x
2797;228;82;154;2797;x
2798;249;71;148;2798;x
2799;14;207;118;2799;x
2800;66;84;102;2800;x
2801;177;11;241;2801;x
2802;28;125;17;2802;x
2803;183;70;16;2803;x
2804;212;108;141;2804;x
2805;88;83;140;2805;x
2806;3;221;77;2806;x
2807;248;42;171;2807;x
2808;121;165;152;2808;x
2809;166;193;44;2809;x
2810;210;135;180;2810;x
2811;58;9;65;2811;x
2812;159;11;147;2812;x
2813;16;11;110;2813;x
2814;158;4;140;2814;x
2815;132;41;164;2815;x
2816;87;133;179;2816;x
2817;119;132;219;2817;x
2818;53;168;15;2818;x
2819;228;177;184;2819;x
2820;189;175;214;2820;x
2821;177;130;145;2821;x
2822;74;105;31;2822;x
2823;165;166;85;2823;x
2824;163;47;219;2824;x
2825;117;86;201;2825;x
2826;250;223;109;2826;x
2827;97;225;203;2827;x
2828;75;104;216;2828;x
2829;191;234;11;2829;x
2830;204;106;140;2830;x
2831;241;92;28;2831;x
2832;59;149;47;2832;x
2833;250;6;9;2833;x
2834;181;174;135;2834;x
2835;48;154;107;2835;x
2836;184;118;112;2836;x
2837;42;167;4;2837;x
2838;217;216;194;2838;x
2839;51;140;48;2839;x
2840;57;44;155;2840;x
2841;218;175;137;2841;x
2842;135;25;222;2842;x
2843;1;162;191;2843;x
2844;180;213;175;2844;x
2845;126;130;140;2845;x
2846;247;242;4;2846;x
2847;20;31;146;2847;x
2848;168;37;32;2848;x
2849;120;152;251;2849;x
2850;78;168;138;2850;x
2851;250;71;98;2851;x
2852;112;229;41;2852;x
2853;46;202;181;2853;x
2854;205;119;160;2854;x
2855;93;161;148;2855;x
2856;111;57;204;2856;x
2857;225;99;213;2857;x
2858;64;113;213;2858;x
2859;179;226;48;2859;x
2860;97;124;248;2860;x
2861;245;68;200;2861;x
2862;153;61;14;2862;x
2863;226;76;53;2863;x
2864;187;12;250;2864;x
2865;177;209;209;2865;x
2866;12;65;22;2866;x
2867;110;106;82;2867;x
2868;176;250;250;2868;x
2869;234;76;46;2869;x
2870;252;167;212;2870;x
2871;178;20;248;2871;x
2872;52;22;1;2872;x
2873;35;53;11;2873;x
2874;164;146;101;2874;x
2875;133;7;89;2875;x
2876;163;11;13;2876;x
2877;44;28;58;2877;x
2878;168;111;190;2878;x
2879;23;102;155;2879;x
2880;215;155;127;2880;x
2881;41;157;64;2881;x
2882;117;7;139;2882;x
2883;153;103;185;2883;x
2884;125;162;217;2884;x
2885;16;145;136;2885;x
2886;18;199;22;2886;x
2887;207;112;89;2887;x
2888;102;90;17;2888;x
2889;238;35;111;2889;x
2890;253;33;73;2890;x
2891;30;78;97;2891;x
2892;40;11;47;2892;x
2893;23;107;243;2893;x
2894;99;202;226;2894;x
2895;91;86;134;2895;x
2896;179;91;178;2896;x
2897;228;219;167;2897;x
2898;116;104;109;2898;x
2899;183;197;249;2899;x
2900;22;91;46;2900;x
2901;234;40;94;2901;x
2902;50;153;130;2902;x
2903;175;237;144;2903;x
2904;178;151;151;2904;x
2905;238;135;87;2905;x
2906;84;180;205;2906;x
2907;165;24;208;2907;x
2908;55;216;99;2908;x
2909;183;204;212;2909;x
2910;202;205;251;2910;x
2911;234;206;141;2911;x
2912;214;21;75;2912;x
2913;80;16;173;2913;x
2914;241;48;206;2914;x
2915;212;11;126;2915;x
2916;100;35;192;2916;x
2917;10;81;236;2917;x
2918;55;34;181;2918;x
2919;92;68;76;2919;x
2920;8;117;212;2920;x
2921;122;101;41;2921;x
2922;130;173;168;2922;x
2923;79;156;121;2923;x
2924;12;151;55;2924;x
2925;245;174;78;2925;x
2926;117;121;66;2926;x
2927;128;201;252;2927;x
2928;44;123;81;2928;x
2929;198;51;24;2929;x
2930;29;53;213;2930;x
2931;81;184;53;2931;x
2932;106;32;247;2932;x
2933;217;213;87;2933;x
2934;138;214;72;2934;x
2935;102;207;107;2935;x
2936;122;226;133;2936;x
2937;147;70;115;2937;x
2938;138;118;86;2938;x
2939;39;149;254;2939;x
2940;14;218;85;2940;x
2941;203;52;113;2941;x
2942;171;221;208;2942;x
2943;224;199;250;2943;x
2944;185;213;227;2944;x
2945;166;51;15;2945;x
2946;10;247;129;2946;x
2947;239;6;227;2947;x
2948;121;110;168;2948;x
2949;48;120;11;2949;x
2950;190;138;65;2950;x
2951;150;13;73;2951;x
