  province;red;green;blue;x;x
1875;67;199;157;1875;x
1876;62;166;247;1876;x
1877;198;76;108;1877;x
1878;69;156;22;1878;x
1879;112;38;74;1879;x
1880;112;155;145;1880;x
1881;117;161;208;1881;x
1882;248;19;99;1882;x
1883;42;164;237;1883;x
1884;62;163;118;1884;x
1885;41;100;222;1885;x
1886;218;155;184;1886;x
1887;237;161;189;1887;x
1888;231;48;156;1888;x
1889;243;139;160;1889;x
1890;92;204;179;1890;x
1891;124;24;154;1891;x
1892;120;195;81;1892;x
1893;14;225;250;1893;x
1894;26;254;75;1894;x
1895;126;144;128;1895;x
1896;108;198;84;1896;x
1897;227;36;68;1897;x
1898;200;212;125;1898;x
1899;27;228;79;1899;x
1900;233;59;20;1900;x
1901;111;150;207;1901;x
1902;110;210;160;1902;x
1903;82;221;185;1903;x
1904;156;42;148;1904;x
1905;225;242;76;1905;x
1906;88;188;35;1906;x
1907;17;81;198;1907;x
1908;99;9;68;1908;x
1909;76;6;145;1909;x
1910;232;196;215;1910;x
1911;255;0;220;1911;x
1912;134;81;111;1912;x
1913;120;2;233;1913;x
1914;217;140;217;1914;x
1915;218;155;184;1915;x
1916;186;62;209;1916;x
1917;34;235;142;1917;x
1918;197;93;141;1918;x
1919;128;171;196;1919;x
1920;177;182;70;1920;x
1921;225;122;128;1921;x
1922;40;173;248;1922;x
1923;220;114;241;1923;x
1924;124;119;214;1924;x
1925;137;200;57;1925;x
1926;218;125;205;1926;x
1927;237;162;30;1927;x
1928;188;9;60;1928;x
1929;215;11;124;1929;x
1930;92;8;125;1930;x
1931;27;152;168;1931;x
1932;138;180;174;1932;x
1933;33;234;219;1933;x
1934;229;203;42;1934;x
1935;40;207;1;1935;x
1936;62;167;190;1936;x
1937;31;72;239;1937;x
1938;51;158;243;1938;x
1939;241;226;165;1939;x
1940;176;171;204;1940;x
1941;200;113;46;1941;x
1942;29;18;3;1942;x
1943;245;50;227;1943;x
1944;67;20;72;1944;x
1945;17;81;198;1945;x
1946;163;17;158;1946;x
1947;39;58;26;1947;x
1948;91;55;88;1948;x
1949;233;59;20;1949;x
1950;143;203;18;1950;x
1951;242;50;171;1951;x
1952;171;210;38;1952;x
1953;35;132;226;1953;x
1954;61;182;186;1954;x
1955;110;137;20;1955;x
1956;106;15;186;1956;x
1957;99;37;115;1957;x
1958;223;59;20;1958;x
1959;104;44;81;1959;x
1960;198;14;175;1960;x
1961;206;209;33;1961;x
1962;216;175;5;1962;x
1963;16;73;23;1963;x
1964;115;8;120;1964;x
1965;173;105;150;1965;x
1966;87;25;253;1966;x
1967;216;150;107;1967;x
1968;213;221;238;1968;x
1969;238;176;122;1969;x
1970;233;59;20;1970;x
1971;190;147;12;1971;x
1972;165;225;86;1972;x
1973;65;13;82;1973;x
1974;161;174;106;1974;x
1975;149;117;63;1975;x
1976;61;31;45;1976;x
1977;206;238;118;1977;x
1978;218;155;184;1978;x
1979;4;6;80;1979;x
1980;40;14;204;1980;x
1981;159;21;231;1981;x
1982;32;190;249;1982;x
1983;32;123;163;1983;x
1984;87;10;123;1984;x
1985;123;101;218;1985;x
1986;78;189;94;1986;x
1987;79;239;183;1987;x
1988;78;162;199;1988;x
1989;56;210;186;1989;x
1990;93;170;117;1990;x
1991;165;225;86;1991;x
1992;223;59;20;1992;x
1993;17;81;198;1993;x
1994;106;203;135;1994;x
1995;152;198;60;1995;x
1996;32;154;117;1996;x
1997;41;172;24;1997;x
1998;233;59;20;1998;x
1999;238;195;187;1999;x
2000;65;141;129;2000;x
2001;99;185;13;2001;x
2002;145;108;187;2002;x
2003;171;91;125;2003;X
2004;54;1;173;2004;x
2005;5;237;154;2005;x
2006;80;123;224;2006;x
2007;98;31;8;2007;x
2008;190;105;142;2008;x
2009;115;209;236;2009;x
2010;75;245;65;2010;x
2011;230;19;142;2011;x
2012;69;28;236;107;x
2013;253;78;169;2013;x
2014;232;18;9;2014;x
2015;218;155;184;2015;x
2016;138;60;243;2016;x
2017;118;189;208;2017;x
2018;71;195;119;2018;x
2019;108;107;211;2019;x
2020;233;218;32;2020;x
2021;129;231;244;2021;x
2022;234;230;76;2022;x
2023;95;119;247;2023;x
2024;100;144;149;2024;x
2025;174;213;146;2025;x
2026;159;12;181;2026;x
2027;127;23;249;2027;x
2028;8;229;82;2028;x
2029;96;189;6;2029;x
2030;42;85;44;2030;x
2031;157;245;67;2031;x
2032;240;69;61;2032;x
2033;237;1;7;2033;x
2034;70;165;247;2034;x
2035;215;155;30;2035;x
2036;251;78;199;2036;x
2037;87;107;239;2037;x
2038;245;104;200;2038;x
2039;221;93;166;2039;x
2040;233;205;111;2040;x
2041;42;157;214;2041;x
2042;185;37;131;2042;x
2043;58;42;199;2043;x
2044;141;35;37;2044;x
2045;255;1;173;2045;x
2046;189;224;201;2046;x
2047;209;103;110;2047;x
2048;127;58;107;LastKangsun;x
2049;73;18;169;Khurda;x
2050;156;13;214;First   Kahkan;x
2051;5;92;68;2051;x
2052;140;169;62;2052;x
2053;120;104;6;2053;x
2054;229;56;196;2054;x
2055;18;76;50;2055;x
2056;131;28;190;2056;x
2057;151;197;29;2057;x
2058;59;56;222;2058;x
2059;149;161;58;2059;x
2060;122;160;115;2060;x
2061;100;221;250;2061;x
2062;133;2;108;2062;x
2063;119;66;228;2063;x
2064;236;79;193;2064;x
2065;29;246;254;2065;x
2066;245;82;46;2066;x
2067;104;249;129;2067;x
2068;19;83;243;2068;x
2069;44;99;113;2069;x
2070;2;240;56;2070;x
2071;111;45;6;2071;x
2072;111;127;170;2072;x
2073;202;2;177;2073;x
2074;229;22;16;2074;x
2075;185;148;150;2075;x
2076;126;195;230;2076;x
2077;6;15;49;2077;x
2078;189;135;96;2078;x
2079;133;44;228;2079;x
2080;85;24;93;2080;x
2081;124;121;5;2081;x
2082;20;238;180;2082;x
2083;196;220;121;2083;x
2084;127;251;202;2084;x
2085;186;171;40;2085;x
2086;13;141;211;2086;x
2087;78;120;153;2087;x
2088;182;148;41;2088;x
2089;106;255;102;2089;x
2090;92;122;179;2090;x
2091;113;160;169;2091;x
2092;102;189;224;2092;x
2093;43;96;178;2093;x
2094;92;22;233;2094;x
2095;141;245;234;2095;x
2096;245;18;211;2096;x
2097;188;199;98;2097;x
2098;52;8;98;2098;x
2099;91;121;122;2099;x
2100;160;171;121;2100;x
2101;14;228;197;2101;x
2102;182;221;166;2102;x
2103;89;124;202;2103;x
2104;9;55;0;2104;x
2105;114;196;18;2105;x
2106;99;174;117;2106;x
2107;15;97;125;2107;x
2108;2;157;131;2108;x
2109;92;117;53;2109;x
2110;249;89;92;2110;x
2111;32;154;201;2111;x
2112;75;174;253;2112;x
2113;128;253;86;2113;x
2114;25;16;29;2114;x
2115;196;81;102;2115;x
2116;34;220;171;2116;x
2117;167;95;149;2117;x
2118;193;47;198;2118;x
2119;74;142;192;2119;x
2120;141;82;209;2120;x
2121;147;5;107;2121;x
2122;88;63;151;2122;x
2123;24;128;100;2123;x
2124;54;120;120;2124;x
2125;198;215;16;2125;x
2126;180;240;219;2126;x
2127;141;152;189;2127;x
2128;156;150;70;2128;x
2129;107;43;166;2129;x
2130;90;165;42;2130;x
2131;149;38;157;2131;x
2132;73;126;28;2132;x
2133;206;57;118;2133;x
2134;129;105;255;2134;x
2135;123;193;138;2135;x
2136;139;185;115;2136;x
2137;60;99;247;2137;x
2138;84;129;216;2138;x
2139;12;74;234;2139;x
2140;38;174;113;2140;x
2141;102;200;176;2141;x
2142;178;44;37;2142;x
2143;189;245;49;2143;x
2144;200;55;184;2144;x
2145;118;162;49;2145;x
2146;127;39;177;2146;x
2147;21;56;93;2147;x
2148;19;202;32;2148;x
2149;144;70;253;2149;x
2150;247;31;183;2150;x
2151;247;146;199;2151;x
2152;187;226;75;2152;x
2153;32;31;72;2153;x
2154;83;147;151;2154;x
2155;179;54;12;2155;x
2156;18;66;48;2156;x
2157;34;36;7;2157;x
2158;19;204;219;2158;x
2159;34;101;203;2159;x
2160;85;116;19;2160;x
2161;105;21;32;2161;x
2162;147;193;25;2162;x
2163;21;1;132;2163;x
2164;66;169;221;2164;x
2165;39;66;224;2165;x
2166;36;188;150;2166;x
2167;186;109;32;2167;x
2168;133;163;152;2168;x
2169;81;13;16;2169;x
2170;186;131;232;2170;x
2171;87;1;51;2171;x
2172;198;103;126;2172;x
2173;169;202;18;2173;x
2174;78;187;14;2174;x
2175;83;53;221;2175;x
2176;112;117;126;2176;x
2177;40;147;86;2177;x
2178;239;38;110;2178;x
2179;42;128;234;2179;x
2180;141;191;249;2180;x
2181;174;123;47;2181;x
2182;24;200;11;2182;x
2183;171;241;216;2183;x
2184;160;244;18;2184;x
2185;64;86;12;2185;x
2186;95;176;5;2186;x
2187;189;99;13;2187;x
2188;201;36;227;2188;x
2189;218;160;233;2189;x
2190;161;188;230;2190;x
2191;114;220;170;2191;x
2192;174;37;154;2192;x
2193;165;114;243;2193;x
2194;8;153;9;2194;x
2195;95;198;213;2195;x
2196;215;110;100;2196;x
2197;69;249;44;2197;x
2198;118;94;175;2198;x
2199;245;30;55;2199;x
2200;147;228;102;2200;x
2201;96;191;53;2201;x
2202;91;110;173;2202;x
2203;183;73;165;2203;x
2204;85;83;107;2204;x
2205;222;44;140;2205;x
2206;126;104;226;2206;x
2207;100;206;96;2207;x
2208;224;61;184;2208;x
2209;173;208;194;2209;x
2210;129;118;99;2210;x
2211;151;161;244;2211;x
2212;209;225;82;2212;x
2213;195;119;209;2213;x
2214;17;31;69;2214;x
2215;220;182;134;2215;x
2216;250;240;95;2216;x
2217;36;111;181;2217;x
2218;148;116;123;2218;x
2219;211;154;178;2219;x
2220;85;121;118;2220;x
2221;4;233;46;Last Kahkan;x
2222;92;20;108;2222;x
2223;215;50;155;Larestan;x
2224;190;44;0;Ferah;x
2225;210;227;0;Bamyan;x
2226;90;187;34;Jalalabad;x
2227;100;251;97;First Mihuang;x
2228;39;125;131;2228;x
2229;137;142;46;2229;x
2230;193;205;179;2230;x
2231;45;1;245;2231;x
2232;141;123;248;2232;x
2233;1;27;84;2233;x
2234;43;42;28;2234;x
2235;39;153;60;2235;x
2236;103;128;36;2236;x
2237;41;16;31;2237;x
2238;181;58;185;2238;x
2239;208;120;144;2239;x
2240;26;136;98;2240;x
2241;44;135;246;2241;x
2242;158;226;42;2242;x
2243;104;188;42;2243;x
2244;159;185;105;2244;x
2245;254;247;34;2245;x
2246;191;128;203;2246;x
2247;119;42;217;2247;x
2248;233;163;168;2248;x
2249;2;55;137;2249;x
2250;174;183;187;2250;x
2251;101;0;145;2251;x
2252;247;237;63;2252;x
2253;58;128;246;2253;x
2254;141;255;114;2254;x
2255;187;61;233;2255;x
2256;216;47;218;2256;x
2257;142;88;44;2257;x
2258;175;8;239;2258;x
2259;110;171;116;2259;x
2260;135;8;18;2260;x
2261;178;94;223;2261;x
2262;211;38;8;2262;x
2263;179;103;168;2263;x
2264;57;91;153;2264;x
2265;209;80;89;2265;x
2266;96;121;143;2266;x
2267;5;56;182;2267;x
2268;137;99;97;2268;x
2269;19;247;61;2269;x
2270;108;177;66;2270;x
2271;70;28;34;2271;x
2272;56;214;135;2272;x
2273;211;223;40;2273;x
2274;25;181;12;2274;x
2275;51;37;67;2275;x
2276;161;180;162;2276;x
2277;1;239;123;2277;x
2278;200;228;145;2278;x
2279;120;23;175;2279;x
2280;78;53;76;2280;x
2281;230;57;243;2281;x
2282;28;80;167;2282;x
2283;61;133;217;2283;x
2284;211;76;246;2284;x
2285;110;58;87;2285;x
2286;54;143;50;2286;x
2287;18;224;164;2287;x
2288;203;219;14;2288;x
2289;28;48;217;2289;x
2290;44;10;102;2290;x
2291;181;126;175;2291;x
2292;46;74;12;2292;x
2293;255;12;233;2293;x
2294;73;195;53;2294;x
2295;205;198;61;2295;x
2296;54;60;108;2296;x
2297;71;177;69;2297;x
2298;177;205;145;2298;x
2299;101;136;42;2299;x
2300;27;230;77;2300;x
2301;190;74;213;2301;x
2302;193;164;126;2302;x
2303;244;213;116;2303;x
2304;210;83;185;2304;x
2305;8;2;124;2305;x
2306;137;251;57;2306;x
2307;170;135;178;2307;x
2308;78;209;65;2308;x
2309;176;176;146;2309;x
2310;42;124;31;2310;x
2311;209;48;177;2311;x
2312;15;30;197;2312;x
2313;140;132;157;2313;x
2314;30;61;126;2314;x
2315;128;128;48;2315;x
2316;52;6;28;2316;x
2317;161;114;158;2317;x
2318;25;102;156;2318;x
2319;156;17;243;2319;x
2320;140;61;112;2320;x
2321;62;3;57;Last Mihuang;x
2322;212;227;131;First Astrallah;x
2323;158;168;213;Sahra an Nubyah;x
2324;239;69;139;Halaib;x
2325;245;244;179;Tarrana;x
2326;178;31;114;Bardiyah;x
2327;154;216;222;Maan;x
2328;0;120;91;Tayma;x
2329;101;125;54;Yanbu;x
2330;59;82;37;Ma'din Sulaym;x
2331;250;203;224;Jeddah;x
2332;188;228;233;Truba;x
2333;0;124;194;Abd al-Qays;x
2334;225;224;174;Badiyat ash Sham;x
2335;9;115;187;Dawasir;x
2336;238;16;102;Aflaj;x
2337;255;21;245;Buraydah;x
2338;201;24;126;Hafar;x
2339;157;34;114;Yabrin;x
2340;91;4;48;Grane;x
2341;213;231;178;Sharqiyah;x
2342;56;16;31;Wusta;x
2343;117;18;67;Hadramawt;x
2344;210;25;111;Marib;x
2345;240;238;129;Beihan;x
2346;252;183;112;Jazan;x
2347;0;120;94;Hofuf;x
2348;108;157;64;Chios;x
2349;71;208;47;Kizil-Su;x
2350;151;50;205;Konjikala;x
2351;169;158;86;Shekty;x
2352;103;104;152;Alty-Kuduk;x
2353;57;202;53;Tortkara;x
2354;155;167;88;Shegendyk;x
2355;189;174;66;Narym;x
2356;39;216;132;Shymkent;x
2357;211;106;44;Aksary;x
2358;179;181;74;Altyn;x
2359;69;186;122;Baganaly;x
2360;68;40;113;Tobykty;x
2361;23;130;61;Dzhaman-Kuduk;x
2362;168;175;18;Gurganj;x
2363;145;49;49;Atakent;x
2364;193;255;128;Talas;x
2365;183;191;72;Orda;x
2366;179;165;85;Utva;x
2367;88;175;171;Lower Yik;x
2368;135;100;164;Karamegdan;x
2369;175;88;119;Lower Ishim;x
2370;108;130;155;Kungirot;x
2371;127;0;0;Song La;x
2372;0;38;255;Hai Phong;x
2373;137;76;72;Hue;x
2374;53;204;105;Kauthara;x
2375;182;255;0;Tay Nguyen;x
2376;225;191;0;Prek Russey;x
2377;82;199;61;Teuk Khmao;x
2378;255;0;110;Kratie;x
2379;0;148;255;Battambang;x
2380;190;35;195;Phnom Penh;x
2381;34;65;11;Luang Namtha;x
2382;154;12;26;Savanh Nakhone;x
2383;127;31;12;Khukhanor Surin;x
2384;17;79;170;Nong Khai;x
2385;42;127;127;Nongbua Lamphu;x
2386;91;112;0;Chaiyaphum;x
2387;71;64;128;Phetchaburi;x
2388;32;38;255;Phitsanulok;x
2389;213;130;225;Phra Bang;x
2390;202;66;152;Chaiya;x
2391;211;44;63;Thalang;x
2392;135;98;114;Selangor;x
2393;44;142;85;Terengganu;x
2394;92;175;36;Kedah;x
2395;32;124;32;Hkamti Long;x
2396;255;117;154;Mong Kawng;x
2397;141;255;107;Tamanthi;x
2398;53;168;141;Thaungdut;x
2399;255;242;109;Pagan;x
2400;255;160;58;Hsipaw;x
2401;255;163;137;Yawnghwe;x
2402;137;255;104;Sandoway;x
2403;255;92;71;Martaban;x
2404;97;198;71;Mergui;x
2405;54;91;72;Bendery;x
2406;151;78;142;Ingil;x
2407;89;70;120;Pereyaslav;x
2408;211;223;69;Lipetsk;x
2409;202;43;139;Bahmut;x
2410;153;230;204;Theodoro;x
2411;179;204;153;Mansur;x
2412;122;143;170;Kyzyl-Yar;x
2413;70;70;122;Tyn;x
2414;116;74;122;Azaraba;x
2415;60;44;114;Etkara;x
2416;66;75;120;Majar;x
2417;182;25;40;Kuma;x
2418;85;58;215;Ukek;x
2419;171;208;192;Kanadey;x
2420;247;22;12;Agyidel;x
2421;45;31;18;Juketau;x
2422;163;72;18;Veda-Suvar;x
2423;163;189;18;Alatyr;x
2424;151;186;110;Peremyshl;x
2425;89;61;78;Naryan-Mar;x
2426;34;74;126;Yamal;x
2427;166;83;32;Ostyaki;x
2428;153;102;93;Yugan;x
2429;63;102;93;Agan;x
2430;88;198;79;Baykha;x
2431;172;201;135;Uchamin;x
2432;162;183;79;Chulym;x
2433;170;202;126;Vah;x
2434;63;134;173;Barnaul;x
2435;34;80;89;Nukhtui;x
2436;34;43;58;Chuna;x
2437;154;175;58;Seganka;x
2438;34;74;58;Kharya;x
2439;173;104;32;Yarmanka;x
2440;173;66;32;Kagyrgyn;x
2441;72;130;79;Iglino;x
2442;72;28;79;Ust-Kut;x
2443;47;122;167;Kan;x
2444;164;48;70;Bashgird;x
2445;166;144;32;Mangazea;x
2446;148;47;32;Chara;x
2447;228;43;43;Mantrega;x
2448;144;31;145;Fezzan;x
2449;81;144;95;Jufra;x
2450;207;131;46;Ghadames;x
2451;39;31;246;Thubaqt;x
2452;165;31;196;Zuwarah;x
2453;102;12;145;Sfax;x
2454;228;231;95;Kairouan;x
2455;60;161;46;Bizerte;x
2456;186;131;246;Touggourt;x
2457;123;51;196;Mzab;x
2458;249;249;145;Hodna;x
2459;21;1;95;Titteri;x
2460;147;151;46;Saoura;x
2461;84;131;246;Dahra;x
2462;210;11;196;Ouarsenis;x
2463;42;12;145;Kasdir;x
2464;168;151;95;Ouarzazate;x
2465;105;109;46;Oujda;x
2466;231;15;246;Draa;x
2467;63;119;196;Meknes;x
2468;189;221;145;Tadla;x
2469;126;1;95;Dukkala;x
2470;252;31;46;Haha;x
2471;1;246;246;Chott el-Jerid;x
2472;252;131;46;Ouargla;x
2473;189;121;145;Souss;x
2474;148;133;60;Tajarhi;x
2475;37;133;180;Djado;x
2476;1;0;145;Kumeyaay;x
2477;127;20;145;Yuki;x
2478;64;119;246;Tachi;x
2479;44;22;36;Maidu;x
2480;22;32;145;Shasta;x
2481;148;161;95;Klamath;x
2482;85;91;46;Kalapuya;x
2483;211;31;246;Umatilla;x
2484;43;51;196;Quileute;x
2485;169;2;145;Chehalis;x
2486;106;12;95;Yakima;x
2487;232;201;46;Spokane;x
2488;4;51;246;Palus;x
2489;130;130;196;Bohogue;x
2490;67;201;145;Goshute;x
2491;193;139;95;Hualapai;x
2492;25;191;46;Chiricahua;x
2493;151;161;246;Hopi;x
2494;88;38;196;Zuni;x
2495;214;231;145;Acoma;x
2496;46;231;95;Jicarilla;x
2497;172;191;46;Lipiyanes;x
2498;109;41;246;Jumao;x
2499;235;152;196;Coahuilteco;x
2500;7;131;145;Querecho;x
2501;133;231;95;Piegan;x
2502;70;161;46;Haaninin;x
2503;196;31;246;Ashshipite;x
2504;28;171;196;Eelalapito;x
2505;154;243;145;Tsitsistas;x
2506;91;2;95;Kuccuntikka;x
2507;217;131;46;Baachinena;x
2508;49;141;246;Skiri;x
2509;175;43;196;Utsehta;x
2510;112;164;145;Mandan;x
2511;238;244;95;Itscheabine;x
2512;10;121;46;Wahpekute;x
2513;136;158;246;Moingwena;x
2514;73;112;196;Michigamea;x
2515;199;232;145;Satuskhdin;x
2516;31;64;95;Adai;x
2517;157;164;46;Mdewakanton;x
2518;94;48;246;Noquet;x
2519;220;44;196;Kilatika;x
2520;52;183;145;Mengkonkia;x
2521;178;3;95;Okouara;x
2522;115;141;46;Mascouten;x
2523;241;101;246;Piankeshaw;x
2524;13;31;196;Wabash;x
2525;139;11;145;Chillicothe;x
2526;76;1;95;Shatteras;x
2527;202;202;46;Chickamauga;x
2528;226;226;129;Yazoo;x
2529;147;159;92;Natchez;x
2530;5;67;216;Biloxi;x
2531;131;189;94;Napochi;x
2532;118;152;0;Tohome;x
2533;122;151;121;Chatot;x
2534;111;50;125;Yustaga;x
2535;161;178;194;Calusa;x
2536;26;136;10;Mayaimi;x
2537;8;238;29;Hitchiti;x
2538;132;181;127;Yamasee;x
2539;133;72;144;Mocama;x
2540;228;82;154;Coweta;x
2541;108;17;65;Saluda;x
2542;249;71;148;Cusabo;x
2543;14;207;118;Waccamaw;x
2544;28;125;17;Yadkin;x
2545;66;84;102;Waxhaw;x
2546;177;11;241;Chicora;x
2547;183;70;16;Roanoke;x
2548;75;104;21;Tutelo;x
2549;184;118;112;Moratok;x
2550;42;167;4;Doeg;x
2551;208;199;95;Monongahela;x
2552;40;61;46;Manahoac;x
2553;166;31;246;Potomac;x
2554;103;21;196;Nanticoke;x
2555;229;31;145;Honniasont;x
2556;61;31;95;Juniata;x
2557;187;222;46;Atrakwaye;x
2558;124;131;246;Espachomy;x
2559;250;141;196;Adirondack;x
2560;2;131;145;Quinnipiac;x
2561;128;181;95;Wampanoag;x
2562;65;133;46;Pennacook;x
2563;191;123;246;Missiquoi;x
2564;23;31;196;Sokoki;x
2565;149;122;145;Kennebec;x
2566;86;141;95;Passamaquoddy;x
2567;212;215;46;Aroostook;x
2568;44;131;246;Kespukwitk;x
2569;170;31;196;Eskikewakik;x
2570;107;31;145;Wolystoq;x
2571;233;111;95;Madawaska;x
2572;5;202;46;Siknikt;x
2573;131;101;246;Placentia;x
2574;68;1;196;Sikumiut;x
2575;194;214;145;Naskapi;x
2576;26;3;95;Mingan;x
2577;152;1;46;Manicouagan;x
2578;89;121;246;Anticosti;x
2579;215;2;196;Piekougami;x
2580;47;1;145;Atikamekw;x
2581;173;199;95;Timiskaming;x
2582;110;1;46;Maliseet;x
2583;236;51;246;Etchemins;x
2584;8;121;196;Loup;x
2585;134;31;145;Kichesipi;x
2586;71;194;95;Tionontate;x
2587;197;197;46;Odawa;x
2588;29;41;246;Piscatang;x
2589;155;31;196;Kesagami;x
2590;92;45;145;Shaggami;x
2591;218;26;95;Outoulibi;x
2592;50;131;46;Omushkego;x
2593;221;144;246;Wappus;x
2594;176;181;246;Quenebigon;x
2595;113;131;196;Kesyehotinne;x
2596;239;18;145;Mahmikiwiniyak;x
2597;11;51;95;Sipiwininiwak;x
2598;137;28;46;Hebina;x
2599;74;15;246;Athabasca;x
2600;200;31;196;Nihithawak;x
2601;32;64;145;Danezaa;x
2602;158;114;95;Siksikawa;x
2603;95;122;46;Sekani;x
2604;53;131;196;Dakelh;x
2605;179;219;145;Secwepemc;x
2606;116;3;95;Tsilhoqotin;x
2607;242;255;46;Okanagan;x
2608;14;130;246;Rocky Mountains;x
2609;140;131;196;Nisga'a;x
2610;77;132;145;Heiltsuk;x
2611;203;41;95;Kodiak;x
2612;35;221;46;Eyak;x
2613;161;131;246;Sitka;x
2614;98;31;196;First Kamal;x
2615;4;72;169;2615;x
2616;237;154;7;2616;x
2617;99;37;221;2617;x
2618;128;225;18;2618;x
2619;23;92;124;2619;x
2620;98;199;218;2620;x
2621;65;192;209;2621;x
2622;45;126;92;2622;x
2623;116;40;82;2623;x
2624;183;242;59;2624;x
2625;230;166;100;2625;x
2626;247;236;11;2626;x
2627;6;226;182;2627;x
2628;61;218;203;2628;x
2629;105;21;225;2629;x
2630;204;125;71;2630;x
2631;211;69;216;2631;x
2632;213;123;25;2632;x
2633;191;90;230;2633;x
2634;147;248;159;2634;x
2635;173;77;10;2635;x
2636;238;174;141;2636;x
2637;45;18;6;2637;x
2638;19;90;179;2638;x
2639;101;208;247;2639;x
2640;165;91;124;2640;x
2641;179;124;136;2641;x
2642;185;105;17;2642;x
2643;87;68;139;2643;x
2644;71;217;175;2644;x
2645;151;232;181;2645;x
2646;250;252;246;2646;x
2647;39;53;134;2647;x
2648;241;243;118;2648;x
2649;174;57;160;2649;x
2650;238;55;245;2650;x
2651;1;146;79;2651;x
2652;221;219;126;2652;x
2653;218;35;116;2653;x
2654;169;76;33;2654;x
2655;104;31;50;2655;x
2656;224;136;187;2656;x
2657;89;215;39;2657;x
2658;227;242;113;2658;x
2659;101;62;97;2659;x
2660;74;240;180;2660;x
2661;39;35;71;2661;x
2662;165;173;31;2662;x
2663;29;22;193;2663;x
2664;71;44;92;2664;x
2665;186;28;254;2665;x
2666;242;137;249;2666;x
2667;165;65;7;2667;x
2668;148;15;146;2668;x
2669;49;81;150;2669;x
2670;81;122;51;2670;x
2671;251;5;88;2671;x
2672;216;184;73;2672;x
2673;114;194;51;2673;x
2674;63;57;120;2674;x
2675;181;138;126;2675;x
2676;20;32;182;2676;x
2677;55;85;198;2677;x
2678;221;55;68;2678;x
2679;207;52;52;2679;x
2680;113;82;110;2680;x
2681;152;253;236;2681;x
2682;177;200;200;2682;x
2683;70;105;250;2683;x
2684;162;17;82;2684;x
2685;126;247;183;2685;x
2686;176;237;83;2686;x
2687;185;115;179;2687;x
2688;172;107;110;2688;x
2689;150;246;113;2689;x
2690;186;113;49;2690;x
2691;172;113;139;2691;x
2692;222;28;123;2692;x
2693;52;136;92;2693;x
2694;188;254;241;2694;x
2695;67;166;187;2695;x
2696;209;82;135;2696;x
2697;152;213;91;2697;x
2698;188;99;32;2698;x
2699;228;235;137;2699;x
2700;9;227;17;2700;x
2701;213;3;227;2701;x
2702;151;51;243;2702;x
2703;234;213;139;2703;x
2704;38;72;57;2704;x
2705;150;223;102;2705;x
2706;158;242;19;2706;x
2707;56;73;33;2707;x
2708;66;220;71;2708;x
2709;172;217;122;2709;x
2710;225;88;41;2710;x
2711;180;243;178;2711;x
2712;14;20;162;2712;x
2713;83;37;147;2713;x
2714;199;145;200;2714;x
2715;238;143;178;2715;x
2716;191;191;166;2716;x
2717;206;250;51;2717;x
2718;149;144;242;2718;x
2719;123;122;185;2719;x
2720;97;160;244;2720;x
2721;9;105;235;2721;x
2722;161;197;205;2722;x
2723;214;92;126;2723;x
2724;21;243;194;2724;x
2725;11;19;194;2725;x
2726;62;204;246;2726;x
2727;205;18;238;2727;x
2728;197;127;80;2728;x
2729;101;89;130;2729;x
2730;161;41;165;2730;x
2731;137;62;185;2731;x
2732;61;183;80;2732;x
2733;176;16;227;2733;x
2734;97;133;18;last Kamal;x
2735;32;82;163;Gunditjmara;x
2736;253;255;158;Nukunu;x
2737;124;56;0;Ahuriri;x
2738;186;139;0;Waitaha;x
2739;152;83;186;Kirikiriroa;x
2740;249;177;179;Borneo;x
2741;138;58;45;Jeju;x
2742;162;64;128;Yukjin;x
2743;209;139;185;Gyeongseong;x
2744;122;48;97;Nyeongbyeon;x
2745;134;53;105;West Gyeongsang;x
2746;213;38;84;Vidin;x
2747;106;186;80;Khara Narin Ula;x
2748;80;32;128;Jianchang;x
2749;37;208;234;Tikhvin;x
2750;234;227;107;Plovdiv;x
2751;68;230;179;Cuenca;x
2752;3;196;128;Romsdal;x
2753;188;67;67;Narbonne;x
2754;231;35;179;La Mancha;x
2755;68;8;179;Soria;x
2756;166;56;206;Welayta;x
2757;86;116;66;Kaffa;x
2758;46;186;146;Illubabor;x
2759;116;166;116;Gambela;x
2760;126;216;46;Hadiya;x
2761;134;44;124;Arsi;x
2762;120;55;111;Damot;x
2763;48;148;218;Asosa;x
2764;26;216;116;Ausa;x
2765;146;66;126;Assab;x
2766;186;46;176;Mendefera;x
2767;82;128;128;Enderta;x
2768;198;74;105;Angot;x
2769;193;91;31;Lasta;x
2770;58;147;124;Agew;x
2771;71;100;145;Semien;x
2772;145;101;5;Dembiya;x
2773;151;190;194;Mora;x
2774;93;188;84;Kismayo;x
2775;204;79;98;Merca;x
2776;89;155;254;Afgooye;x
2777;89;124;82;Bardera;x
2778;178;66;140;Warder;x
2779;183;255;142;Afder;x
2780;219;174;92;Beledweyne;x
2781;89;138;43;Gedo;x
2782;206;152;45;Warsheikh;x
2783;155;170;68;Hobyo;x
2784;142;151;215;Galkayo;x
2785;255;153;153;El Buur;x
2786;86;100;255;Bosaso;x
2787;201;151;89;Hamasien;x
2788;201;201;89;Hafun;x
2789;194;170;163;Las Khorey;x
2790;194;89;105;Sanaag;x
2791;126;107;255;Ankober;x
